manifest,subject,content_type,item_id,file_path,lesson,tags,status
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0002,content/genetics/questions/genetics-linkage-and-genetic-mapping-0002.json,linkage-and-genetic-mapping,two|point|test|cross|map|distance,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0003,content/genetics/questions/genetics-linkage-and-genetic-mapping-0003.json,linkage-and-genetic-mapping,recombination|frequency|saturation,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0004,content/genetics/questions/genetics-linkage-and-genetic-mapping-0004.json,linkage-and-genetic-mapping,coefficient|coincidence|interference,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0005,content/genetics/questions/genetics-linkage-and-genetic-mapping-0005.json,linkage-and-genetic-mapping,double|crossover|correction|map|distance,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0006,content/genetics/questions/genetics-linkage-and-genetic-mapping-0006.json,linkage-and-genetic-mapping,gwas|association|interpretation,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0007,content/genetics/questions/genetics-linkage-and-genetic-mapping-0007.json,linkage-and-genetic-mapping,lod|score|odds|ratio,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0008,content/genetics/questions/genetics-linkage-and-genetic-mapping-0008.json,linkage-and-genetic-mapping,two|point|test|cross|centimorgan|distance,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0009,content/genetics/questions/genetics-linkage-and-genetic-mapping-0009.json,linkage-and-genetic-mapping,two|point|test|cross|linkage|detection,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0010,content/genetics/questions/genetics-linkage-and-genetic-mapping-0010.json,linkage-and-genetic-mapping,three|point|cross|advantage,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0011,content/genetics/questions/genetics-linkage-and-genetic-mapping-0011.json,linkage-and-genetic-mapping,interference|definition,MATCHED
expected-content,genetics,question,genetics-linkage-and-genetic-mapping-0012,content/genetics/questions/genetics-linkage-and-genetic-mapping-0012.json,linkage-and-genetic-mapping,lod|score|threshold|interpretation,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0001,content/genetics/questions/genetics-dna-structure-and-replication-0001.json,dna-structure-and-replication,antiparallel|double|helix|meaning,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0002,content/genetics/questions/genetics-dna-structure-and-replication-0002.json,dna-structure-and-replication,base|percentages|pairing,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0003,content/genetics/questions/genetics-dna-structure-and-replication-0003.json,dna-structure-and-replication,gc|content|melting|temperature,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0004,content/genetics/questions/genetics-dna-structure-and-replication-0004.json,dna-structure-and-replication,meselson|stahl|first|generation,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0005,content/genetics/questions/genetics-dna-structure-and-replication-0005.json,dna-structure-and-replication,why|okazaki|fragments|form,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0006,content/genetics/questions/genetics-dna-structure-and-replication-0006.json,dna-structure-and-replication,origins|replication,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0007,content/genetics/questions/genetics-dna-structure-and-replication-0007.json,dna-structure-and-replication,template|new|strand|sequence,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0008,content/genetics/questions/genetics-dna-structure-and-replication-0008.json,dna-structure-and-replication,leading|strand|synthesis,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0009,content/genetics/questions/genetics-dna-structure-and-replication-0009.json,dna-structure-and-replication,fragment|back|template|sequence,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0010,content/genetics/questions/genetics-dna-structure-and-replication-0010.json,dna-structure-and-replication,first|step|at|origin,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0011,content/genetics/questions/genetics-dna-structure-and-replication-0011.json,dna-structure-and-replication,hybrid|fraction|after|two|rounds,MATCHED
expected-content,genetics,question,genetics-dna-structure-and-replication-0012,content/genetics/questions/genetics-dna-structure-and-replication-0012.json,dna-structure-and-replication,rna|primers|start|every|strand,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0001,content/genetics/questions/genetics-dna-repair-and-mutation-0001.json,dna-repair-and-mutation,silent|mutation|classification,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0002,content/genetics/questions/genetics-dna-repair-and-mutation-0002.json,dna-repair-and-mutation,transition|versus|transversion,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0003,content/genetics/questions/genetics-dna-repair-and-mutation-0003.json,dna-repair-and-mutation,nonsense|mutation|truncation,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0004,content/genetics/questions/genetics-dna-repair-and-mutation-0004.json,dna-repair-and-mutation,sequence|analysis|silent|base|change,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0005,content/genetics/questions/genetics-dna-repair-and-mutation-0005.json,dna-repair-and-mutation,mismatch|repair|pathway|choice,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0006,content/genetics/questions/genetics-dna-repair-and-mutation-0006.json,dna-repair-and-mutation,trinucleotide|repeat|expansion|comparison,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0007,content/genetics/questions/genetics-dna-repair-and-mutation-0007.json,dna-repair-and-mutation,nucleotide|excision|repair|uv|damage,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0008,content/genetics/questions/genetics-dna-repair-and-mutation-0008.json,dna-repair-and-mutation,polymerase|error|rate|calculation,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0009,content/genetics/questions/genetics-dna-repair-and-mutation-0009.json,dna-repair-and-mutation,double|strand|break|repair|pathway,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0010,content/genetics/questions/genetics-dna-repair-and-mutation-0010.json,dna-repair-and-mutation,ames|test|reversion|meaning,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0011,content/genetics/questions/genetics-dna-repair-and-mutation-0011.json,dna-repair-and-mutation,fragile|repeat|expansion|mechanism,MATCHED
expected-content,genetics,question,genetics-dna-repair-and-mutation-0012,content/genetics/questions/genetics-dna-repair-and-mutation-0012.json,dna-repair-and-mutation,frame|deletion|reading,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0001,content/genetics/questions/genetics-gene-expression-transcription-0001.json,gene-expression-transcription,promoter|function,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0002,content/genetics/questions/genetics-gene-expression-transcription-0002.json,gene-expression-transcription,template|strand|direction,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0003,content/genetics/questions/genetics-gene-expression-transcription-0003.json,gene-expression-transcription,transcribing|coding|strand,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0004,content/genetics/questions/genetics-gene-expression-transcription-0004.json,gene-expression-transcription,mrna|processing|events,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0005,content/genetics/questions/genetics-gene-expression-transcription-0005.json,gene-expression-transcription,spliceosome,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0006,content/genetics/questions/genetics-gene-expression-transcription-0006.json,gene-expression-transcription,lac|operon|organization,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0007,content/genetics/questions/genetics-gene-expression-transcription-0007.json,gene-expression-transcription,alternative|splicing,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0008,content/genetics/questions/genetics-gene-expression-transcription-0008.json,gene-expression-transcription,five|prime|cap,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0009,content/genetics/questions/genetics-gene-expression-transcription-0009.json,gene-expression-transcription,rna|synthesis|direction,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0010,content/genetics/questions/genetics-gene-expression-transcription-0010.json,gene-expression-transcription,polycistronic|transcript|length,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0011,content/genetics/questions/genetics-gene-expression-transcription-0011.json,gene-expression-transcription,coupled|transcription|translation,MATCHED
expected-content,genetics,question,genetics-gene-expression-transcription-0012,content/genetics/questions/genetics-gene-expression-transcription-0012.json,gene-expression-transcription,polyadenylation,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0001,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0001.json,gene-expression-translation-and-genetic-code,reading|frame|start|codon|identification,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0002,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0002.json,gene-expression-translation-and-genetic-code,degeneracy|genetic|code,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0003,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0003.json,gene-expression-translation-and-genetic-code,start|stop|codons,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0004,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0004.json,gene-expression-translation-and-genetic-code,wobble|pairing|at|third|codon|position,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0005,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0005.json,gene-expression-translation-and-genetic-code,anticodon|amino|acid|mapping,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0006,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0006.json,gene-expression-translation-and-genetic-code,ribosome|composition,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0007,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0007.json,gene-expression-translation-and-genetic-code,translation|given|message,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0008,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0008.json,gene-expression-translation-and-genetic-code,synonymous|codon|silent|mutation,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0009,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0009.json,gene-expression-translation-and-genetic-code,termination|translation,MATCHED
expected-content,genetics,question,genetics-gene-expression-translation-and-genetic-code-0010,content/genetics/questions/genetics-gene-expression-translation-and-genetic-code-0010.json,gene-expression-translation-and-genetic-code,probability|stop|codon,MATCHED
